el,sc,obs_wl,unc_obs_wl,calc_wl,unc_calc_wn,intens,c1,t1,j1,g1,c2,t2,j2,g2,rem,A,osc_str,line_str,log_gf,Accur,type,tp_ref,line_ref,low_level_id,upp_level_id,line_id
C,1,1193.649,,1193.649,,150,2s2.2p2,3P,2,5,2s2.2p.4d,3D*,1,3,,2.25e+06,2.89e-04,5.67e-03,-2.841,B+,,T7333,L1113,006001.000007,006001.000064,33637
C,1,1193.679,,1193.679,,150,2s2.2p2,3P,1,3,2s2.2p.5s,3P*,2,5,,2.54e+07,9.06e-03,1.07e-01,-1.566,A,,T7333,L1113,006001.000006,006001.000062,33638
C,1,,,1193.995,,,2s2.2p2,3P,0,1,2s2.2p.5s,3P*,1,3,,1.94e+07,1.25e-02,4.90e-02,-1.905,A,,T7333,,006001.000001,006001.000060,33784
C,1,1194.064,,1194.063,,100,2s2.2p2,3P,2,5,2s2.2p.5s,3P*,2,5,,2.98e+07,6.37e-03,1.25e-01,-1.497,B+,,T7333,L1113,006001.000007,006001.000062,33639
C,1,,,1194.229,,,2s2.2p2,3P,1,3,2s2.2p.5s,3P*,1,3,,8.34e+06,1.78e-03,2.10e-02,-2.272,A,,T7333,,006001.000006,006001.000060,33781
C,1,,,1194.301,,,2s2.2p2,3P,1,3,2s2.2p.4d,3F*,2,5,,4.10e+06,1.46e-03,1.73e-02,-2.358,B+,,T7333,,006001.000006,006001.000059,33785
C,1,,,1194.406,,,2s2.2p2,3P,1,3,2s2.2p.5s,3P*,0,1,,4.40e+07,3.14e-03,3.70e-02,-2.026,A,,T7333,,006001.000006,006001.000058,33783
C,1,1194.488,,1194.488,,100,2s2.2p2,3P,2,5,2s2.2p.4d,3F*,3,7,,6.77e+06,2.03e-03,3.99e-02,-1.994,B+,,T7333,L1113,006001.000007,006001.000061,33640
C,1,,,1194.615,,,2s2.2p2,3P,2,5,2s2.2p.5s,3P*,1,3,,1.77e+07,2.27e-03,4.47e-02,-1.945,A,,T7333,,006001.000007,006001.000060,33782
C,1,,,1194.69,,,2s2.2p2,3P,2,5,2s2.2p.4d,3F*,2,5,,3.43e+05,7.33e-05,1.44e-03,-3.436,B+,,T7333,,006001.000007,006001.000059,301146
C,1,,,1197.87,,,2s2.2p2,3P,1,3,2s2.2p.4d,1D*,2,5,,2.04e+05,7.3e-05,8.6e-04,-3.66,C,,T7333,,006001.000006,006001.000057,301145
C,1,,,1198.26,,,2s2.2p2,3P,2,5,2s2.2p.4d,1D*,2,5,,6.8e+04,1.45e-05,2.87e-04,-4.138,C,,T7333,,006001.000007,006001.000057,301144
C,1,,,1260.735,,,2s2.2p2,3P,0,1,2s2.2p.3d,3P*,1,3,,5.51e+07,3.94e-02,1.63e-01,-1.405,B,,T7851,,006001.000001,006001.000045,33780
C,1,,,1260.927,,,2s2.2p2,3P,1,3,2s2.2p.3d,3P*,0,1,,1.76e+08,1.40e-02,1.74e-01,-1.378,B,,T7851,,006001.000006,006001.000046,33778
C,1,,,1260.996,,,2s2.2p2,3P,1,3,2s2.2p.3d,3P*,1,3,,4.55e+07,1.08e-02,1.35e-01,-1.488,B,,T7851,,006001.000006,006001.000045,33776
C,1,,,1261.122,,,2s2.2p2,3P,1,3,2s2.2p.3d,3P*,2,5,,3.85e+07,1.53e-02,1.91e-01,-1.338,B,,T7851,,006001.000006,006001.000044,33779
C,1,,,1261.426,,,2s2.2p2,3P,2,5,2s2.2p.3d,3P*,1,3,,7.28e+07,1.04e-02,2.16e-01,-1.283,B,,T7851,,006001.000007,006001.000045,33777
C,1,1261.552,,1261.552,,100,2s2.2p2,3P,2,5,2s2.2p.3d,3P*,2,5,,1.31e+08,3.11e-02,6.47e-01,-0.808,B,,T7851,L1113,006001.000007,006001.000044,33641
C,1,,,1266.415,,,2s2.2p2,1D,2,5,2s2.2p.8d,1F*,3,7,,1.52e+07,5.12e-03,1.07e-01,-1.592,B,,T5520,,006001.000008,006001.000196,33855
C,1,,,1270.143,,,2s2.2p2,3P,0,1,2s2.2p.3d,1P*,1,3,,4.54e+05,3.29e-04,1.38e-03,-3.483,B,,T7851,,006001.000001,006001.000043,33775
C,1,,,1270.41,,,2s2.2p2,3P,1,3,2s2.2p.3d,1P*,1,3,,2.14e+05,5.2e-05,6.5e-04,-3.81,C,,T7851,,006001.000006,006001.000043,301143
C,1,,,1270.84,,,2s2.2p2,3P,2,5,2s2.2p.3d,1P*,1,3,,4.2e+03,6.1e-07,1.3e-05,-5.51,D,,T7851,,006001.000007,006001.000043,301142
C,1,,,1274.109,,,2s2.2p2,3P,2,5,2s2.2p.3d,1F*,3,7,,1.20e+06,4.10e-04,8.60e-03,-2.688,C+,,T7851,,006001.000007,006001.000042,33774
C,1,,,1274.984,,,2s2.2p2,1D,2,5,2s2.2p.7d,1F*,3,7,,2.25e+07,7.68e-03,1.61e-01,-1.416,B,,T5520,,006001.000008,006001.000168,33854
C,1,,,1276.483,,,2s2.2p2,3P,0,1,2s2.2p.4s,1P*,1,3,,5.04e+06,3.69e-03,1.55e-02,-2.433,C+,,T7851,,006001.000001,006001.000041,33773
C,1,,,1276.750,,,2s2.2p2,3P,1,3,2s2.2p.4s,1P*,1,3,,9.38e+06,2.29e-03,2.89e-02,-2.163,C+,,T7851,,006001.000006,006001.000041,33772
C,1,,,1277.190,,,2s2.2p2,3P,2,5,2s2.2p.4s,1P*,1,3,,1.81e+06,2.66e-04,5.59e-03,-2.876,C+,,T7851,,006001.000007,006001.000041,33771
C,1,1277.245,,1277.245,,250,2s2.2p2,3P,0,1,2s2.2p.3d,3D*,1,3,,1.26e+08,9.23e-02,3.88e-01,-1.035,A,,T7851,L1113,006001.000001,006001.000038,33642
C,1,1277.282,,1277.282,,250,2s2.2p2,3P,1,3,2s2.2p.3d,3D*,2,5,,1.70e+08,6.92e-02,8.73e-01,-0.683,A,,T7851,L1113,006001.000006,006001.000039,33643
C,1,1277.513,,1277.513,,300,2s2.2p2,3P,1,3,2s2.2p.3d,3D*,1,3,,9.24e+07,2.26e-02,2.85e-01,-1.169,A,,T7851,L1113,006001.000006,006001.000038,33644
C,1,1277.550,,1277.550,,300,2s2.2p2,3P,2,5,2s2.2p.3d,3D*,3,7,,2.28e+08,7.79e-02,1.64e+00,-0.409,A,,T7851,L1113,006001.000007,006001.000040,33645
C,1,,,1277.723,,,2s2.2p2,3P,2,5,2s2.2p.3d,3D*,2,5,,6.30e+07,1.54e-02,3.24e-01,-1.113,A,,T7851,,006001.000007,006001.000039,33769
C,1,,,1277.954,,,2s2.2p2,3P,2,5,2s2.2p.3d,3D*,1,3,,5.94e+06,8.72e-04,1.84e-02,-2.360,B+,,T7851,,006001.000007,006001.000038,33770
C,1,,,1279.056,,,2s2.2p2,3P,1,3,2s2.2p.3d,3F*,2,5,,4.0e+06,1.6e-03,2.1e-02,-2.31,D,,T7851,,006001.000006,006001.000035,33767
C,1,,,1279.229,,,2s2.2p2,3P,2,5,2s2.2p.3d,3F*,3,7,,1.1e+07,3.9e-03,8.2e-02,-1.71,D,,T7851,,006001.000007,006001.000036,33766
C,1,,,1279.498,,,2s2.2p2,3P,2,5,2s2.2p.3d,3F*,2,5,,2.2e+06,5.5e-04,1.2e-02,-2.56,D,,T7851,,006001.000007,006001.000035,33768
C,1,,,1279.890,,,2s2.2p2,3P,1,3,2s2.2p.4s,3P*,2,5,,3.43e+07,1.40e-02,1.77e-01,-1.376,B+,,T7851,,006001.000006,006001.000034,33764
C,1,,,1280.135,,,2s2.2p2,3P,0,1,2s2.2p.4s,3P*,1,3,,3.55e+07,2.61e-02,1.10e-01,-1.583,B+,,T7851,,006001.000001,006001.000033,33765
C,1,1280.333,,1280.333,,200,2s2.2p2,3P,2,5,2s2.2p.4s,3P*,2,5,,6.38e+07,1.57e-02,3.30e-01,-1.106,B+,,T7851,L1113,006001.000007,006001.000034,33646
C,1,,,1280.404,,,2s2.2p2,3P,1,3,2s2.2p.4s,3P*,1,3,,1.87e+07,4.61e-03,5.83e-02,-1.859,B+,,T7851,,006001.000006,006001.000033,33761
C,1,,,1280.597,,,2s2.2p2,3P,1,3,2s2.2p.4s,3P*,0,1,,8.82e+07,7.23e-03,9.14e-02,-1.664,B+,,T7851,,006001.000006,006001.000032,33763
C,1,,,1280.847,,,2s2.2p2,3P,2,5,2s2.2p.4s,3P*,1,3,,3.62e+07,5.34e-03,1.13e-01,-1.573,B+,,T7851,,006001.000007,006001.000033,33762
C,1,,,1287.61,,,2s2.2p2,3P,1,3,2s2.2p.3d,1D*,2,5,,1.49e+05,6.16e-05,7.84e-04,-3.733,B,,T7851,,006001.000006,006001.000031,301141
C,1,,,1288.06,,,2s2.2p2,3P,2,5,2s2.2p.3d,1D*,2,5,,6.6e+04,1.65e-05,3.51e-04,-4.083,C,,T7851,,006001.000007,006001.000031,301140
C,1,,,1288.422,,,2s2.2p2,1D,2,5,2s2.2p.6d,1F*,3,7,,3.51e+07,1.22e-02,2.59e-01,-1.214,B,,T5520,,006001.000008,006001.000138,33853
C,1,1311.363,,1311.363,,100,2s2.2p2,1D,2,5,2s2.2p.5d,1F*,3,7,,5.89e+07,2.13e-02,4.59e-01,-0.973,B,,T5520,L1113,006001.000008,006001.000105,33647
C,1,,,1328.834,,,2s2.2p2,3P,0,1,2s.2p3,3P*,1,3,,7.31e+07,5.80e-02,2.54e-01,-1.236,B,,T7851,,006001.000001,006001.000028,33760
C,1,,,1329.085,,,2s2.2p2,3P,1,3,2s.2p3,3P*,0,1,,2.22e+08,1.96e-02,2.57e-01,-1.231,B,,T7851,,006001.000006,006001.000030,33758
C,1,,,1329.100,,,2s2.2p2,3P,1,3,2s.2p3,3P*,2,5,,5.39e+07,2.38e-02,3.12e-01,-1.147,B,,T7851,,006001.000006,006001.000029,33759
C,1,,,1329.123,,,2s2.2p2,3P,1,3,2s.2p3,3P*,1,3,,5.55e+07,1.47e-02,1.93e-01,-1.355,B,,T7851,,006001.000006,006001.000028,33757
C,1,1329.578,,1329.577,,120,2s2.2p2,3P,2,5,2s.2p3,3P*,2,5,,1.64e+08,4.36e-02,9.54e-01,-0.662,B,,T7851,L1113,006001.000007,006001.000029,33649
C,1,1329.600,,1329.600,,120,2s2.2p2,3P,2,5,2s.2p3,3P*,1,3,,9.19e+07,1.46e-02,3.20e-01,-1.136,B,,T7851,L1113,006001.000007,006001.000028,33650
C,1,1354.288,,1354.288,,100,2s2.2p2,1D,2,5,2s2.2p.4d,1P*,1,3,,2.95e+07,4.87e-03,1.08e-01,-1.614,C,,T6070,L1113,006001.000008,006001.000079,33653
C,1,1355.84,,1355.844,,150,2s2.2p2,1D,2,5,2s2.2p.4d,1F*,3,7,,1.04e+08,4.01e-02,8.96e-01,-0.698,B,,"T5520,T6070",L1113,006001.000008,006001.000072,33654
C,1,,,1357.134,,,2s2.2p2,1D,2,5,2s2.2p.5s,1P*,1,3,,1.35e+07,2.24e-03,5.00e-02,-1.951,C,,T6070,,006001.000008,006001.000067,33852
C,1,,,1357.659,,,2s2.2p2,1D,2,5,2s2.2p.4d,3D*,3,7,,1.08e+06,4.18e-04,9.34e-03,-2.680,C,,T6070,,006001.000008,006001.000066,33851
C,1,,,1359.275,,,2s2.2p2,1D,2,5,2s2.2p.4d,3F*,3,7,,2.16e+06,8.38e-04,1.87e-02,-2.378,C,,T6070,,006001.000008,006001.000061,33850
C,1,,,1359.439,,,2s2.2p2,1D,2,5,2s2.2p.5s,3P*,1,3,,9.74e+05,1.62e-04,3.62e-03,-3.092,C,,T6070,,006001.000008,006001.000060,33849
C,1,1364.164,,1364.164,,120,2s2.2p2,1D,2,5,2s2.2p.4d,1D*,2,5,,1.57e+07,4.38e-03,9.84e-02,-1.660,C,,T6070,L1113,006001.000008,006001.000057,33655
C,1,,,1431.596,,,2s.2p3,5S*,2,5,2s.2p2.(4P).3s,5P,3,7,,2.11e+08,9.08e-02,2.14e+00,-0.343,C+,,T5466n,,006001.000010,006001.000280,33864
C,1,,,1432.105,,,2s.2p3,5S*,2,5,2s.2p2.(4P).3s,5P,2,5,,2.01e+08,6.18e-02,1.46e+00,-0.510,C+,,T5466n,,006001.000010,006001.000279,33865
C,1,,,1432.529,,,2s.2p3,5S*,2,5,2s.2p2.(4P).3s,5P,1,3,,2.11e+08,3.89e-02,9.18e-01,-0.711,C+,,T5466n,,006001.000010,006001.000278,33866
C,1,1459.032,,1459.031,,100,2s2.2p2,1D,2,5,2s2.2p.3d,1P*,1,3,,5.45e+07,1.04e-02,2.51e-01,-1.282,B,,T7851,L1113,006001.000008,006001.000043,33656
C,1,1463.336,,1463.336,,200,2s2.2p2,1D,2,5,2s2.2p.3d,1F*,3,7,,1.79e+08,8.03e-02,1.94e+00,-0.396,B+,,T7851,L1113,006001.000008,006001.000042,33657
C,1,1467.402,,1467.402,,120,2s2.2p2,1D,2,5,2s2.2p.4s,1P*,1,3,,5.49e+07,1.06e-02,2.57e-01,-1.274,A,,T7851,L1113,006001.000008,006001.000041,33658
C,1,,,1467.877,,,2s2.2p2,1D,2,5,2s2.2p.3d,3D*,3,7,,4.9e+05,2.2e-04,5.3e-03,-2.96,D,,T7851,,006001.000008,006001.000040,33847
C,1,,,1468.11,,,2s2.2p2,1D,2,5,2s2.2p.3d,3D*,2,5,,9.4e+03,3.0e-06,7.4e-05,-4.82,D,,T7851,,006001.000008,006001.000039,301220
C,1,,,1468.410,,,2s2.2p2,1D,2,5,2s2.2p.3d,3D*,1,3,,2.4e+06,4.7e-04,1.1e-02,-2.63,D,,T7851,,006001.000008,006001.000038,33848
C,1,,,1470.094,,,2s2.2p2,1D,2,5,2s2.2p.3d,3F*,3,7,,1.41e+06,6.41e-04,1.55e-02,-2.494,A,,T7851,,006001.000008,006001.000036,33846
C,1,,,1470.45,,,2s2.2p2,1D,2,5,2s2.2p.3d,3F*,2,5,,5.37e+04,1.74e-05,4.22e-04,-4.060,C+,,T7851,,006001.000008,006001.000035,301219
C,1,,,1471.55,,,2s2.2p2,1D,2,5,2s2.2p.4s,3P*,2,5,,2.25e+04,7.32e-06,1.77e-04,-4.437,C+,,T7851,,006001.000008,006001.000034,301218
C,1,,,1472.231,,,2s2.2p2,1D,2,5,2s2.2p.4s,3P*,1,3,,7.79e+05,1.52e-04,3.68e-03,-3.120,A,,T7851,,006001.000008,006001.000033,33845
C,1,1481.764,,1481.763,,150,2s2.2p2,1D,2,5,2s2.2p.3d,1D*,2,5,,3.45e+07,1.14e-02,2.77e-01,-1.246,B,,T7851,L1113,006001.000008,006001.000031,33659
C,1,,,1542.177,,,2s2.2p2,1S,0,1,2s2.2p.5d,1P*,1,3,,2.22e+07,2.37e-02,1.21e-01,-1.624,C+,,T5520,,006001.000009,006001.000110,33863
C,1,1560.310,,1560.309,,150,2s2.2p2,3P,0,1,2s.2p3,3D*,1,3,,6.54e+07,7.16e-02,3.68e-01,-1.145,A,,T7851,L1113,006001.000001,006001.000016,33660
C,1,1560.683,,1560.682,,400,2s2.2p2,3P,1,3,2s.2p3,3D*,2,5,,8.82e+07,5.37e-02,8.28e-01,-0.793,A,,T7851,L1113,006001.000006,006001.000017,33661
C,1,1560.708,,1560.709,,400,2s2.2p2,3P,1,3,2s.2p3,3D*,1,3,,4.89e+07,1.79e-02,2.76e-01,-1.271,A,,T7851,L1113,006001.000006,006001.000016,33662
C,1,1561.341,,1561.340,,100,2s2.2p2,3P,2,5,2s.2p3,3D*,2,5,,2.93e+07,1.07e-02,2.75e-01,-1.271,A,,T7851,L1113,006001.000007,006001.000017,33663
C,1,,,1561.367,,,2s2.2p2,3P,2,5,2s.2p3,3D*,1,3,,3.25e+06,7.12e-04,1.83e-02,-2.448,A,,T7851,,006001.000007,006001.000016,33756
C,1,1561.438,,1561.438,,400,2s2.2p2,3P,2,5,2s.2p3,3D*,3,7,,1.17e+08,6.01e-02,1.54e+00,-0.522,A,,T7851,L1113,006001.000007,006001.000015,33664
C,1,,,1600.818,,,2s2.2p2,1S,0,1,2s2.2p.4d,3P*,1,3,,3.57e+05,4.11e-04,2.17e-03,-3.386,C,,T6070,,006001.000009,006001.000083,33862
C,1,,,1602.972,,,2s2.2p2,1S,0,1,2s2.2p.4d,1P*,1,3,,4.51e+07,5.21e-02,2.75e-01,-1.283,B,,"T5520,T6070",,006001.000009,006001.000079,33861
C,1,,,1606.960,,,2s2.2p2,1S,0,1,2s2.2p.5s,1P*,1,3,,5.30e+06,6.16e-03,3.26e-02,-2.211,C,,T6070,,006001.000009,006001.000067,33860
C,1,,,1608.438,,,2s2.2p2,1S,0,1,2s2.2p.4d,3D*,1,3,,1.74e+06,2.02e-03,1.07e-02,-2.694,C,,T6070,,006001.000009,006001.000064,33859
C,1,,,1613.376,,,2s2.2p2,3P,0,1,2s2.2p.3s,1P*,1,3,,3.64e+04,4.26e-05,2.26e-04,-4.371,B,,T7851,,006001.000001,006001.000014,33753
C,1,,,1613.803,,,2s2.2p2,3P,1,3,2s2.2p.3s,1P*,1,3,,2.80e+04,1.09e-05,1.74e-04,-4.484,B,,T7851,,006001.000006,006001.000014,33754
C,1,,,1614.507,,,2s2.2p2,3P,2,5,2s2.2p.3s,1P*,1,3,,2.96e+04,6.95e-06,1.85e-04,-4.459,B,,T7851,,006001.000007,006001.000014,33755
C,1,1656.266,,1656.267,,150,2s2.2p2,3P,1,3,2s2.2p.3s,3P*,2,5,,8.72e+07,5.98e-02,9.78e-01,-0.746,A,,T7851,L1113,006001.000006,006001.000013,33665
C,1,1656.928,,1656.929,,120,2s2.2p2,3P,0,1,2s2.2p.3s,3P*,1,3,,1.16e+08,1.43e-01,7.81e-01,-0.844,A,,T7851,L1113,006001.000001,006001.000012,33666
C,1,1657.008,,1657.008,,300,2s2.2p2,3P,2,5,2s2.2p.3s,3P*,2,5,,2.61e+08,1.07e-01,2.93e+00,-0.271,A,,T7851,L1113,006001.000007,006001.000013,33667
C,1,1657.380,,1657.379,,120,2s2.2p2,3P,1,3,2s2.2p.3s,3P*,1,3,,8.66e+07,3.57e-02,5.84e-01,-0.971,A,,T7851,L1113,006001.000006,006001.000012,33668
C,1,1657.907,,1657.907,,120,2s2.2p2,3P,1,3,2s2.2p.3s,3P*,0,1,,3.47e+08,4.76e-02,7.80e-01,-0.845,A,,T7851,L1113,006001.000006,006001.000011,33669
C,1,1658.122,,1658.121,,150,2s2.2p2,3P,2,5,2s2.2p.3s,3P*,1,3,,1.44e+08,3.57e-02,9.75e-01,-0.748,A,,T7851,L1113,006001.000007,006001.000012,33670
C,1,,,1733.98,,,2s2.2p2,1S,0,1,2s2.2p.3d,3P*,1,3,,1.5e+04,2.1e-05,1.2e-04,-4.68,D,,T7851,,006001.000009,006001.000045,301222
C,1,1751.823,,1751.827,,500,2s2.2p2,1S,0,1,2s2.2p.3d,1P*,1,3,,8.38e+07,1.16e-01,6.67e-01,-0.937,B+,,T7851,L1113,006001.000009,006001.000043,33671
C,1,,,1763.909,,,2s2.2p2,1S,0,1,2s2.2p.4s,1P*,1,3,,2.44e+06,3.42e-03,1.99e-02,-2.466,C,,T7851,,006001.000009,006001.000041,33858
C,1,,,1765.366,,,2s2.2p2,1S,0,1,2s2.2p.3d,3D*,1,3,,7.8e+05,1.1e-03,6.3e-03,-2.96,D,,T7851,,006001.000009,006001.000038,33857
C,1,,,1770.89,,,2s2.2p2,1S,0,1,2s2.2p.4s,3P*,1,3,,1.07e+04,1.51e-05,8.8e-05,-4.82,C,,T7851,,006001.000009,006001.000033,301221
C,1,1930.905,,1930.905,,1000,2s2.2p2,1D,2,5,2s2.2p.3s,1P*,1,3,,3.39e+08,1.14e-01,3.62e+00,-0.245,A,,T7851,L1113,006001.000008,006001.000014,33672
C,1,,,1992.012,,,2s2.2p2,1D,2,5,2s2.2p.3s,3P*,2,5,,7.7e+02,4.6e-07,1.5e-05,-5.64,D,,T7851,,006001.000008,006001.000013,33844
C,1,,,1993.620,,,2s2.2p2,1D,2,5,2s2.2p.3s,3P*,1,3,,8.23e+04,2.94e-05,9.65e-04,-3.832,B,,T7851,,006001.000008,006001.000012,33843
C,1,2478.56,,2478.561,,800,2s2.2p2,1S,0,1,2s2.2p.3s,1P*,1,3,,2.80e+07,7.73e-02,6.31e-01,-1.112,C+,,T7851,L1113,006001.000009,006001.000014,33673
C,1,,,2582.898,,,2s2.2p2,1S,0,1,2s2.2p.3s,3P*,1,3,,5.80e+03,1.74e-05,1.48e-04,-4.759,C+,,T7851,,006001.000009,006001.000012,33856
C,1,,,2902.23,,,2s2.2p.3p,3P,0,1,2s.2p3,3S*,1,3,,4.32e+05,1.64e-03,1.57e-02,-2.786,D,,T5520LS,,006001.000023,006001.000281,34124
C,1,,,2903.27,,,2s2.2p.3p,3P,1,3,2s.2p3,3S*,1,3,,1.29e+06,1.63e-03,4.68e-02,-2.310,D,,T5520LS,,006001.000024,006001.000281,34123
C,1,,,2905.00,,,2s2.2p.3p,3P,2,5,2s.2p3,3S*,1,3,,2.15e+06,1.63e-03,7.81e-02,-2.088,D,,T5520LS,,006001.000025,006001.000281,34122
C,1,,,2964.84,,,2s2.2p2,3P,1,3,2s.2p3,5S*,2,5,,8.6e+00,1.9e-08,5.5e-07,-7.25,D,,T7851,,006001.000006,006001.000010,301139
C,1,,,2967.21,,,2s2.2p2,3P,2,5,2s.2p3,5S*,2,5,,2.1e+01,2.8e-08,1.4e-06,-6.86,D,,T7851,,006001.000007,006001.000010,301138
C,1,,,4371.367,,,2s2.2p.3s,1P*,1,3,2s2.2p.5p,1P,1,3,,1.27e+06,3.64e-03,1.57e-01,-1.962,B,,T5520,,006001.000014,006001.000085,33891
C,1,,,4621.570,,,2s2.2p2,3P,1,3,2s2.2p2,1S,0,1,,2.32e-03,,8.49e-06,,C+,M1,T7851,,006001.000006,006001.000009,34950
C,1,,,4734.260,,,2s.2p3,3D*,3,7,2s2.2p.5p,3P,2,5,,2.56e+05,6.15e-04,6.71e-02,-2.366,C,,T5520LS,,006001.000015,006001.000091,33925
C,1,,,4734.917,,,2s.2p3,3D*,1,3,2s2.2p.5p,3P,2,5,,3.05e+03,1.71e-05,8.00e-04,-4.290,D,,T5520LS,,006001.000016,006001.000091,33930
C,1,,,4735.163,,,2s.2p3,3D*,2,5,2s2.2p.5p,3P,2,5,,4.57e+04,1.54e-04,1.20e-02,-3.114,C,,T5520LS,,006001.000017,006001.000091,33928
C,1,,,4738.213,,,2s.2p3,3D*,1,3,2s2.2p.5p,3P,1,3,,7.60e+04,2.56e-04,1.20e-02,-3.115,C,,T5520LS,,006001.000016,006001.000090,33929
C,1,,,4738.460,,,2s.2p3,3D*,2,5,2s2.2p.5p,3P,1,3,,2.28e+05,4.61e-04,3.59e-02,-2.638,C,,T5520LS,,006001.000017,006001.000090,33926
C,1,,,4742.561,,,2s.2p3,3D*,1,3,2s2.2p.5p,3P,0,1,,3.03e+05,3.41e-04,1.60e-02,-2.990,C,,T5520LS,,006001.000016,006001.000089,33927
C,1,,,4762.313,,,2s2.2p.3s,3P*,0,1,2s2.2p.4p,3P,1,3,,3.37e+05,3.44e-03,5.39e-02,-2.464,C,,T6070n,,006001.000011,006001.000053,33884
C,1,,,4762.533,,,2s2.2p.3s,3P*,1,3,2s2.2p.4p,3P,2,5,,2.72e+05,1.54e-03,7.26e-02,-2.335,C,,T6070n,,006001.000012,006001.000054,33883
C,1,,,4766.673,,,2s2.2p.3s,3P*,1,3,2s2.2p.4p,3P,1,3,,2.36e+05,8.04e-04,3.79e-02,-2.617,C,,T6070n,,006001.000012,006001.000053,33880
C,1,,,4770.027,,,2s2.2p.3s,3P*,1,3,2s2.2p.4p,3P,0,1,,1.07e+06,1.22e-03,5.74e-02,-2.437,C,,T6070n,,006001.000012,006001.000052,33882
C,1,4771.75,,4771.742,,200,2s2.2p.3s,3P*,2,5,2s2.2p.4p,3P,2,5,,7.97e+05,2.72e-03,2.14e-01,-1.866,C,,T6070n,L1113,006001.000013,006001.000054,33684
C,1,,,4775.898,,,2s2.2p.3s,3P*,2,5,2s2.2p.4p,3P,1,3,,4.84e+05,9.94e-04,7.81e-02,-2.304,C,,T6070n,,006001.000013,006001.000053,33881
C,1,,,4812.921,,,2s2.2p.3s,3P*,0,1,2s2.2p.4p,3S,1,3,,4.03e+04,4.20e-04,6.66e-03,-3.377,C,,T6070n,,006001.000011,006001.000051,33879
C,1,,,4817.373,,,2s2.2p.3s,3P*,1,3,2s2.2p.4p,3S,1,3,,8.76e+04,3.05e-04,1.45e-02,-3.039,C,,T6070n,,006001.000012,006001.000051,33878
C,1,,,4826.796,,,2s2.2p.3s,3P*,2,5,2s2.2p.4p,3S,1,3,,6.28e+04,1.32e-04,1.05e-02,-3.182,C,,T6070n,,006001.000013,006001.000051,33877
C,1,4932.05,,4932.049,,200,2s2.2p.3s,1P*,1,3,2s2.2p.4p,1S,0,1,,6.02e+06,7.32e-03,3.57e-01,-1.658,B,,T6070,L1113,006001.000014,006001.000056,33685
C,1,,,5011.264,,,2s.2p3,3D*,3,7,2s2.2p.(2P*<3/2>).4f,2[3/2],2,5,,9.91e+03,2.67e-05,3.08e-03,-3.729,C,,T6070,,006001.000015,006001.000081,33924
C,1,,,5012.028,,,2s.2p3,3D*,1,3,2s2.2p.(2P*<3/2>).4f,2[3/2],1,3,,8.18e+04,3.08e-04,1.53e-02,-3.034,C,,T6070,,006001.000016,006001.000080,33923
C,1,,,5012.277,,,2s.2p3,3D*,2,5,2s2.2p.(2P*<3/2>).4f,2[3/2],2,5,,4.36e+04,1.64e-04,1.36e-02,-3.085,C,,T6070,,006001.000017,006001.000081,33922
C,1,,,5017.086,,,2s.2p3,3D*,3,7,2s2.2p.(2P*<3/2>).4f,2[5/2],3,7,,1.32e+05,4.98e-04,5.76e-02,-2.457,C,,T6070,,006001.000015,006001.000075,33919
C,1,,,5017.786,,,2s.2p3,3D*,1,3,2s2.2p.(2P*<3/2>).4f,2[5/2],2,5,,3.12e+04,1.96e-04,9.74e-03,-3.230,C,,T6070,,006001.000016,006001.000076,33921
C,1,,,5018.063,,,2s.2p3,3D*,2,5,2s2.2p.(2P*<3/2>).4f,2[5/2],2,5,,7.67e+04,2.90e-04,2.39e-02,-2.839,C,,T6070,,006001.000017,006001.000076,33920
C,1,,,5023.843,,,2s.2p3,3D*,3,7,2s2.2p.(2P*<3/2>).4f,2[7/2],4,9,,1.81e+05,8.81e-04,1.02e-01,-2.210,C,,T6070,,006001.000015,006001.000074,33917
C,1,,,5024.919,,,2s.2p3,3D*,2,5,2s2.2p.(2P*<3/2>).4f,2[7/2],3,7,,7.06e+04,3.74e-04,3.10e-02,-2.728,C,,T6070,,006001.000017,006001.000073,33918
C,1,,,5039.057,,,2s.2p3,3D*,3,7,2s2.2p.(2P*<1/2>).4f,2[7/2],4,9,,4.73e+05,2.32e-03,2.69e-01,-1.790,C,,T6070,,006001.000015,006001.000071,33915
C,1,,,5040.124,,,2s.2p3,3D*,2,5,2s2.2p.(2P*<1/2>).4f,2[7/2],3,7,,1.87e+05,9.98e-04,8.28e-02,-2.302,C,,T6070,,006001.000017,006001.000070,33916
C,1,,,5041.481,,,2s.2p3,3D*,1,3,2s2.2p.(2P*<1/2>).4f,2[5/2],2,5,,5.25e+05,3.34e-03,1.66e-01,-2.000,C,,T6070,,006001.000016,006001.000069,33913
C,1,,,5041.761,,,2s.2p3,3D*,2,5,2s2.2p.(2P*<1/2>).4f,2[5/2],2,5,,5.70e+04,2.17e-04,1.80e-02,-2.964,C,,T6070,,006001.000017,006001.000069,33914
C,1,,,5041.789,,,2s.2p3,3D*,2,5,2s2.2p.(2P*<1/2>).4f,2[5/2],3,7,,3.28e+05,1.75e-03,1.45e-01,-2.058,C,,T6070,,006001.000017,006001.000068,33912
