el,sc,obs_wl,unc_obs_wl,calc_wl,unc_calc_wn,intens,c1,t1,j1,g1,c2,t2,j2,g2,rem,A,osc_str,line_str,log_gf,Accur,type,tp_ref,line_ref,low_level_id,upp_level_id,line_id
N,2,,,9010.42,,,2s2.2p.4p,3P,0,1,2s2.2p.5s,3P*,1,3,,6.27e+06,2.29e-01,6.80e+00,-0.640,C+,,T5520LS,,007002.000064,007002.000101,38479
N,2,,,9032.04,,,2s2.2p.4p,3P,1,3,2s2.2p.5s,3P*,1,3,,4.67e+06,5.71e-02,5.10e+00,-0.766,C+,,T5520LS,,007002.000065,007002.000101,38475
N,2,,,9069.51,,,2s2.2p.4p,3P,1,3,2s2.2p.5s,3P*,0,1,,1.85e+07,7.61e-02,6.82e+00,-0.642,C+,,T5520LS,,007002.000065,007002.000100,38477
N,2,,,9089.48,,,2s2.2p.4p,3P,2,5,2s2.2p.5s,3P*,1,3,,7.64e+06,5.68e-02,8.50e+00,-0.547,C+,,T5520LS,,007002.000066,007002.000101,38476
N,2,,,9217.06,,,2s2.2p.4p,3S,1,3,2s2.2p.5s,3P*,2,5,,4.07e+06,8.64e-02,7.87e+00,-0.586,C+,,T5520LS,,007002.000067,007002.000102,38492
N,2,,,9325.77,,,2s2.2p.4p,3S,1,3,2s2.2p.5s,3P*,1,3,,3.93e+06,5.13e-02,4.72e+00,-0.813,C+,,T5520LS,,007002.000067,007002.000101,38493
N,2,,,9365.73,,,2s2.2p.4p,3S,1,3,2s2.2p.5s,3P*,0,1,,3.88e+06,1.70e-02,1.57e+00,-1.292,C+,,T5520LS,,007002.000067,007002.000100,38494
N,2,,,9399.64,,,2s2.2p.3p,1S,0,1,2s2.2p.3d,3P*,1,3,,1.04e+04,4.12e-04,1.28e-02,-3.385,B,,T7333,,007002.000043,007002.000052,38323
N,2,,,9688.98,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,1S,0,1,,5.12e+04,2.40e-04,2.30e-02,-3.142,D,,T6385,,007002.000057,007002.000072,38411
N,2,9865.41,,,,160w,,,,,,,,,,,,,,,,,L3513,,,85705
N,2,9868.21,,,,110w,,,,,,,,,,,,,,,,,L3513,,,85706
N,2,9887.39,,,,160w,,,,,,,,,,,,,,,,,L3513,,,85707
N,2,9891.09,,,,220w,,,,,,,,,,,,,,,,,L3513,,,85708
N,2,9961.86,,,,160w,,,,,,,,,,,,,,,,,L3513,,,85709
N,2,9969.34,,,,220w,,,,,,,,,,,,,,,,,L3513,,,85710
N,2,10023.27,,,,285w,,,,,,,,,,,,,,,,,L3513,,,85711
N,2,10035.45,,,,220w,,,,,,,,,,,,,,,,,L3513,,,85712
N,2,10065.15,,,,220w,,,,,,,,,,,,,,,,,L3513,,,85713
N,2,10070.12,,,,160w,,,,,,,,,,,,,,,,,L3513,,,85714
N,2,10126.27,,,,110w,,,,,,,,,,,,,,,,,L3513,,,85715
N,2,,,10541.2,,,2s.2p3,3S*,1,3,2s2.2p.3p,1P,1,3,,4.17e+02,6.96e-06,7.25e-04,-4.680,B,,T7333,,007002.000032,007002.000033,302030
N,2,,,10546.75,,,2s2.2p.4p,1D,2,5,2s2.2p.5s,1P*,1,3,,2.77e+07,2.77e-01,4.82e+01,0.142,B,,T5520,,007002.000068,007002.000103,38515
N,2,,,10907.46,,,2s2.2p.4p,1P,1,3,2s2.2p.4d,1P*,1,3,,1.32e+07,2.36e-01,2.54e+01,-0.151,B,,T5520,,007002.000060,007002.000090,38430
N,2,,,10909.06,,,2s2.2p.3p,1S,0,1,2s2.2p.3d,3D*,1,3,,3.08e+03,1.65e-04,5.92e-03,-3.783,B,,T7333,,007002.000043,007002.000048,38322
N,2,,,11044.81,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,1S,0,1,,2.24e+07,1.37e-01,1.49e+01,-0.387,B,,"T5520,T6385",,007002.000059,007002.000072,38425
N,2,,,11414.86,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,1D,2,5,,2.30e+04,7.49e-04,8.45e-02,-2.648,D,,T6385,,007002.000057,007002.000068,38410
N,2,,,12399.97,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3P*,0,1,,2.12e+06,1.63e-02,2.00e+00,-1.311,C+,,T5520LS,,007002.000061,007002.000082,38449
N,2,,,12438.57,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3P*,1,3,,5.26e+05,1.22e-02,1.50e+00,-1.436,C+,,T5520LS,,007002.000061,007002.000081,38451
N,2,,,12510.44,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3P*,2,5,,2.07e+04,8.10e-04,1.00e-01,-2.614,C+,,T5520LS,,007002.000061,007002.000080,38452
N,2,,,12518.22,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3P*,1,3,,1.55e+06,2.19e-02,4.51e+00,-0.961,C+,,T5520LS,,007002.000062,007002.000081,38448
N,2,,,12591.01,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3P*,2,5,,3.04e+05,7.23e-03,1.50e+00,-1.442,C+,,T5520LS,,007002.000062,007002.000080,38450
N,2,,,12624.50,,,2s2.2p.4p,1S,0,1,2s2.2p.5s,1P*,1,3,,2.84e+06,2.04e-01,8.47e+00,-0.691,B,,T5520,,007002.000072,007002.000103,38520
N,2,,,12745.27,,,2s2.2p.4p,3D,3,7,2s2.2p.4d,3P*,2,5,,1.64e+06,2.85e-02,8.39e+00,-0.699,C+,,T5520LS,,007002.000063,007002.000080,38447
N,2,,,12891.16,,,2s2.2p.4p,1P,1,3,2s2.2p.4d,1D*,2,5,,2.11e+07,8.77e-01,1.12e+02,0.420,B,,T5520,,007002.000060,007002.000076,38429
N,2,,,13173.45,,,2s2.2p.4p,3P,0,1,2s2.2p.4d,3P*,1,3,,2.57e+06,2.01e-01,8.71e+00,-0.697,C+,,T5520LS,,007002.000064,007002.000081,38473
N,2,,,13176.11,,,2s2.2p.4p,3P,1,3,2s2.2p.4d,3P*,0,1,,7.70e+06,6.68e-02,8.70e+00,-0.698,C+,,T5520LS,,007002.000065,007002.000082,38471
N,2,,,13219.70,,,2s2.2p.4p,3P,1,3,2s2.2p.4d,3P*,1,3,,1.91e+06,5.01e-02,6.54e+00,-0.823,C+,,T5520LS,,007002.000065,007002.000081,38469
N,2,,,13238.05,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3D*,2,5,,9.99e+05,4.38e-02,5.72e+00,-0.882,C+,,T5520LS,,007002.000061,007002.000078,38446
N,2,,,13265.27,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3D*,3,7,,7.37e+05,2.72e-02,5.95e+00,-0.866,C+,,T5520LS,,007002.000062,007002.000079,38445
N,2,,,13284.15,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3D*,1,3,,4.94e+06,1.31e-01,1.72e+01,-0.406,C+,,T5520LS,,007002.000061,007002.000077,38442
N,2,,,13300.90,,,2s2.2p.4p,3P,1,3,2s2.2p.4d,3P*,2,5,,1.87e+06,8.27e-02,1.09e+01,-0.605,C+,,T5520LS,,007002.000065,007002.000080,38472
N,2,,,13328.30,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3D*,2,5,,4.54e+06,1.21e-01,2.65e+01,-0.218,C+,,T5520LS,,007002.000062,007002.000078,38441
N,2,,,13343.12,,,2s2.2p.4p,3P,2,5,2s2.2p.4d,3P*,1,3,,3.09e+06,4.95e-02,1.09e+01,-0.606,C+,,T5520LS,,007002.000066,007002.000081,38470
N,2,,,13344.83,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,1D,2,5,,1.73e+07,7.70e-01,1.02e+02,0.364,B,,"T5520,T6385",,007002.000059,007002.000068,38424
N,2,,,13375.04,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3D*,1,3,,1.61e+06,2.59e-02,5.71e+00,-0.887,C+,,T5520LS,,007002.000062,007002.000077,38444
N,2,,,13425.69,,,2s.2p3,1P*,1,3,2s2.2p.3p,1D,2,5,,6.34e+05,2.86e-02,3.79e+00,-1.067,D,,T7333,,007002.000037,007002.000042,38269
N,2,,,13425.85,,,2s2.2p.4p,3P,2,5,2s2.2p.4d,3P*,2,5,,5.46e+06,1.48e-01,3.26e+01,-0.132,C+,,T5520LS,,007002.000066,007002.000080,38468
N,2,,,13436.61,,,2s2.2p.4p,3D,3,7,2s2.2p.4d,3D*,3,7,,5.66e+06,1.53e-01,4.75e+01,0.031,C+,,T5520LS,,007002.000063,007002.000079,38440
N,2,,,13501.28,,,2s2.2p.4p,3D,3,7,2s2.2p.4d,3D*,2,5,,9.79e+05,1.91e-02,5.95e+00,-0.873,C+,,T5520LS,,007002.000063,007002.000078,38443
N,2,,,13810.69,,,2s2.2p.4p,3S,1,3,2s2.2p.4d,3P*,0,1,,1.49e+07,1.42e-01,1.94e+01,-0.370,C+,,T5520LS,,007002.000067,007002.000082,38491
N,2,,,13858.59,,,2s2.2p.4p,3S,1,3,2s2.2p.4d,3P*,1,3,,1.48e+07,4.26e-01,5.84e+01,0.107,C+,,T5520LS,,007002.000067,007002.000081,38490
N,2,,,13947.86,,,2s2.2p.4p,3S,1,3,2s2.2p.4d,3P*,2,5,,1.45e+07,7.05e-01,9.72e+01,0.325,C+,,T5520LS,,007002.000067,007002.000080,38489
N,2,,,14125.72,,,2s2.2p.4p,3P,0,1,2s2.2p.4d,3D*,1,3,,7.95e+06,7.14e-01,3.32e+01,-0.146,C+,,T5520LS,,007002.000064,007002.000077,38465
N,2,,,14178.91,,,2s2.2p.4p,3P,1,3,2s2.2p.4d,3D*,1,3,,5.90e+06,1.78e-01,2.49e+01,-0.273,C+,,T5520LS,,007002.000065,007002.000077,38466
N,2,,,14195.22,,,2s2.2p.4p,3P,2,5,2s2.2p.4d,3D*,3,7,,1.41e+07,5.97e-01,1.39e+02,0.475,C+,,T5520LS,,007002.000066,007002.000079,38464
N,2,,,14287.06,,,2s2.2p.4s,3P*,0,1,2s2.2p.4p,3S,1,3,,6.42e+05,5.90e-02,2.77e+00,-1.229,B,,T6385n,,007002.000056,007002.000067,38409
N,2,,,14320.99,,,2s2.2p.4p,3P,2,5,2s2.2p.4d,3D*,1,3,,3.82e+05,7.05e-03,1.66e+00,-1.453,C+,,T5520LS,,007002.000066,007002.000077,38467
N,2,,,14337.71,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3F*,3,7,,1.91e+07,8.25e-01,1.95e+02,0.615,C+,,T5520LS,,007002.000062,007002.000074,38435
N,2,,,14358.63,,,2s2.2p.4p,3D,3,7,2s2.2p.4d,3F*,4,9,,2.13e+07,8.47e-01,2.80e+02,0.773,C+,,T5520LS,,007002.000063,007002.000075,38434
N,2,,,14364.86,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3F*,2,5,,1.79e+07,9.23e-01,1.31e+02,0.443,C+,,T5520LS,,007002.000061,007002.000073,38436
N,2,,,14393.69,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3S,1,3,,2.69e+06,8.36e-02,1.19e+01,-0.601,B,,T6385n,,007002.000057,007002.000067,38408
N,2,,,14471.20,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3F*,2,5,,3.25e+06,1.02e-01,2.43e+01,-0.292,C+,,T5520LS,,007002.000062,007002.000073,38438
N,2,,,14538.08,,,2s2.2p.4p,3D,3,7,2s2.2p.4d,3F*,3,7,,2.29e+06,7.26e-02,2.43e+01,-0.294,C+,,T5520LS,,007002.000063,007002.000074,38437
N,2,,,14645.61,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3S,1,3,,8.24e+06,1.59e-01,3.84e+01,-0.099,B,,T6385n,,007002.000058,007002.000067,38407
N,2,,,14675.34,,,2s2.2p.4p,3D,3,7,2s2.2p.4d,3F*,2,5,,8.80e+04,2.03e-03,6.87e-01,-1.847,C+,,T5520LS,,007002.000063,007002.000073,38439
N,2,,,14995.35,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3P,2,5,,2.21e+06,1.24e-01,1.84e+01,-0.429,B,,T6385n,,007002.000057,007002.000066,38405
N,2,,,15036.20,,,2s2.2p.4s,3P*,0,1,2s2.2p.4p,3P,1,3,,3.94e+06,4.01e-01,1.98e+01,-0.397,B,,T6385n,,007002.000056,007002.000065,38406
N,2,,,15154.36,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3P,1,3,,4.54e+06,1.56e-01,2.34e+01,-0.329,B,,T6385n,,007002.000057,007002.000065,38402
N,2,,,15215.59,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3P,0,1,,1.16e+07,1.34e-01,2.02e+01,-0.395,B,,T6385n,,007002.000057,007002.000064,38404
N,2,,,15268.97,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3P,2,5,,9.39e+06,3.28e-01,8.26e+01,0.215,B,,T6385n,,007002.000058,007002.000066,38401
N,2,,,15433.86,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3P,1,3,,3.07e+06,6.58e-02,1.67e+01,-0.483,B,,T6385n,,007002.000058,007002.000065,38403
N,2,,,16192.82,,,2s2.2p.4s,3P*,0,1,2s2.2p.4p,3D,1,3,,6.17e+06,7.28e-01,3.88e+01,-0.138,B,,T6385n,,007002.000056,007002.000061,38397
N,2,,,16194.66,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3D,2,5,,8.23e+06,5.40e-01,8.63e+01,0.209,B,,T6385n,,007002.000057,007002.000062,38396
N,2,,,16256.20,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3D,3,7,,1.00e+07,5.55e-01,1.49e+02,0.443,B,,T6385n,,007002.000058,007002.000063,38395
N,2,,,16329.94,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3D,1,3,,3.54e+06,1.42e-01,2.28e+01,-0.372,B,,T6385n,,007002.000057,007002.000061,38399
N,2,,,16514.26,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3D,2,5,,1.78e+06,7.28e-02,1.98e+01,-0.439,B,,T6385n,,007002.000058,007002.000062,38398
N,2,,,16654.95,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3D,1,3,,1.60e+05,3.99e-03,1.10e+00,-1.700,B,,T6385n,,007002.000058,007002.000061,38400
N,2,,,16701.14,,,2s2.2p.4p,1D,2,5,2s2.2p.4d,1P*,1,3,,1.58e+06,3.97e-02,1.09e+01,-0.703,B,,T5520,,007002.000068,007002.000090,38514
N,2,,,17376.13,,,2s2.2p.4p,1D,2,5,2s2.2p.4d,1F*,3,7,,1.42e+07,9.00e-01,2.58e+02,0.653,B,,T5520,,007002.000068,007002.000087,38513
N,2,,,17604.02,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,3S,1,3,,2.50e+04,1.16e-03,2.02e-01,-2.458,D,,T6385,,007002.000059,007002.000067,38423
N,2,,,17755.88,,,2s2.2p.4s,3P*,0,1,2s2.2p.4p,1P,1,3,,1.21e+04,1.72e-03,1.00e-01,-2.765,D,,T6385,,007002.000056,007002.000060,38394
N,2,,,17920.9,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,1P,1,3,,1.79e+05,8.62e-03,1.53e+00,-1.587,D,,T6385,,007002.000057,007002.000060,38393
N,2,,,18755.4,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,3P,1,3,,4.22e+04,2.23e-03,4.13e-01,-2.175,D,,T6385,,007002.000059,007002.000065,38421
N,2,,,18849.3,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,3P,0,1,,1.11e+04,1.97e-04,3.67e-02,-3.228,D,,T6385,,007002.000059,007002.000064,38422
N,2,,,20380.8,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,3D,2,5,,4.38e+03,4.55e-04,9.15e-02,-2.865,D,,T6385,,007002.000059,007002.000062,38419
N,2,,,20595.5,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,3D,1,3,,8.43e+04,5.36e-03,1.09e+00,-1.794,D,,T6385,,007002.000059,007002.000061,38420
N,2,,,21855.2,,,2s2.2p.4p,1D,2,5,2s2.2p.4d,1D*,2,5,,1.70e+06,1.22e-01,4.38e+01,-0.216,B,,T5520,,007002.000068,007002.000076,38512
N,2,,,22594.2,,,2s2.2p.4p,1S,0,1,2s2.2p.4d,1P*,1,3,,4.58e+06,1.05e+00,7.82e+01,0.022,B,,T5520,,007002.000072,007002.000090,38519
N,2,,,23191.4,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,1P,1,3,,4.09e+06,3.30e-01,7.55e+01,-0.005,B,,"T5520,T6385",,007002.000059,007002.000060,38418
N,2,,,25637.3,,,2s.2p3,1P*,1,3,2s2.2p.3p,3P,2,5,,8.63e+00,1.42e-06,3.59e-04,-5.371,D,,T7333,,007002.000037,007002.000041,302040
N,2,,,26026.6,,,2s.2p3,1P*,1,3,2s2.2p.3p,3P,1,3,,6.49e+00,6.59e-07,1.69e-04,-5.704,D,,T7333,,007002.000037,007002.000040,302041
N,2,,,38392.4,,,2s.2p2.(4P).3s,3P,1,3,2s2.2p.5s,3P*,2,5,,1.07e+05,3.94e-02,1.49e+01,-0.927,C+,,T5520LS,,007002.000098,007002.000102,38539
N,2,,,39116.6,,,2s.2p2.(4P).3s,3P,2,5,2s2.2p.5s,3P*,2,5,,3.03e+05,6.95e-02,4.48e+01,-0.459,C+,,T5520LS,,007002.000099,007002.000102,38535
N,2,,,39867.0,,,2s.2p2.(4P).3s,3P,0,1,2s2.2p.5s,3P*,1,3,,1.27e+05,9.08e-02,1.19e+01,-1.042,C+,,T5520LS,,007002.000097,007002.000101,38540
N,2,,,40351.2,,,2s.2p2.(4P).3s,3P,1,3,2s2.2p.5s,3P*,1,3,,9.19e+04,2.24e-02,8.94e+00,-1.172,C+,,T5520LS,,007002.000098,007002.000101,38536
N,2,,,41109.8,,,2s.2p2.(4P).3s,3P,1,3,2s2.2p.5s,3P*,0,1,,3.48e+05,2.94e-02,1.19e+01,-1.055,C+,,T5520LS,,007002.000098,007002.000100,38538
N,2,,,41151.9,,,2s.2p2.(4P).3s,3P,2,5,2s2.2p.5s,3P*,1,3,,1.44e+05,2.19e-02,1.49e+01,-0.960,C+,,T5520LS,,007002.000099,007002.000101,38537
N,2,,,46405.9,,,2s2.2p.3p,1P,1,3,2s.2p3,1P*,1,3,,2.09e+04,6.73e-03,3.09e+00,-1.695,D,,T7333,,007002.000033,007002.000037,38207
N,2,,,47024.5,,,2s.2p3,1P*,1,3,2s2.2p.3p,3S,1,3,,4.07e+00,1.35e-06,6.27e-04,-5.392,D,,T7333,,007002.000037,007002.000038,302039
N,2,,,62979,,,2s2.2p.4d,3D*,1,3,2s.2p2.(4P).3s,3P,2,5,,1.09e+03,1.08e-03,6.72e-01,-2.489,C+,,T5520LS,,007002.000077,007002.000099,38528
N,2,,,64036,,,2s2.2p.4d,3D*,2,5,2s.2p2.(4P).3s,3P,2,5,,1.56e+04,9.59e-03,1.01e+01,-1.319,C+,,T5520LS,,007002.000078,007002.000099,38526
N,2,,,64951,,,2s2.2p.4d,3D*,1,3,2s.2p2.(4P).3s,3P,1,3,,2.49e+04,1.57e-02,1.01e+01,-1.326,C+,,T5520LS,,007002.000077,007002.000098,38527
N,2,,,65531,,,2s2.2p.4d,3D*,3,7,2s.2p2.(4P).3s,3P,2,5,,8.15e+04,3.75e-02,5.66e+01,-0.581,C+,,T5520LS,,007002.000079,007002.000099,38523
N,2,,,66076,,,2s2.2p.4d,3D*,2,5,2s.2p2.(4P).3s,3P,1,3,,7.09e+04,2.78e-02,3.03e+01,-0.856,C+,,T5520LS,,007002.000078,007002.000098,38524
N,2,,,66246,,,2s2.2p.4d,3D*,1,3,2s.2p2.(4P).3s,3P,0,1,,9.39e+04,2.06e-02,1.35e+01,-1.209,C+,,T5520LS,,007002.000077,007002.000097,38525
N,2,,,89094,,,2s2.2p.4d,3P*,2,5,2s.2p2.(4P).3s,3P,2,5,,7.46e+03,8.88e-03,1.30e+01,-1.353,C+,,T5520LS,,007002.000080,007002.000099,38529
N,2,,,92916,,,2s2.2p.4d,3P*,1,3,2s.2p2.(4P).3s,3P,2,5,,2.19e+03,4.72e-03,4.34e+00,-1.849,C+,,T5520LS,,007002.000081,007002.000099,38533
N,2,,,93093,,,2s2.2p.4d,3P*,2,5,2s.2p2.(4P).3s,3P,1,3,,3.63e+03,2.83e-03,4.34e+00,-1.849,C+,,T5520LS,,007002.000080,007002.000098,38531
N,2,,,97274,,,2s2.2p.4d,3P*,1,3,2s.2p2.(4P).3s,3P,1,3,,1.91e+03,2.71e-03,2.60e+00,-2.090,C+,,T5520LS,,007002.000081,007002.000098,38530
N,2,,,99701,,,2s2.2p.4d,3P*,0,1,2s.2p2.(4P).3s,3P,1,3,,2.37e+03,1.06e-02,3.48e+00,-1.975,C+,,T5520LS,,007002.000082,007002.000098,38534
N,2,,,100208,,,2s2.2p.4d,3P*,1,3,2s.2p2.(4P).3s,3P,0,1,,6.99e+03,3.51e-03,3.47e+00,-1.978,C+,,T5520LS,,007002.000081,007002.000097,38532
N,2,,,764526,,,2s2.2p2,3P,0,1,2s2.2p2,3P,2,5,,1.12e-12,,1.31e+00,,D,E2,T7333,,007002.000001,007002.000017,38603
N,2,,,1218000,,,2s2.2p2,3P,1,3,2s2.2p2,3P,2,5,,7.46e-06,,2.50e+00,,A,M1,T7333,,007002.000016,007002.000017,38604
N,2,,,2053000,,,2s2.2p2,3P,0,1,2s2.2p2,3P,1,3,,2.08e-06,,2.00e+00,,A,M1,T7333,,007002.000001,007002.000016,38602
